Samples,Xpos,Ypos,Pow,NebMode
264,4.072040087496401,0.448070561035081,-1.237733262116091,0
265,4.056693455409404,0.44297638627927505,-1.2274914135336683,0
266,4.051577911380406,0.43788221152347084,-1.2274914135336683,0
267,4.0362312792934105,0.43788221152347084,-1.2223704892424596,0
268,4.072040087496401,0.44297638627927505,-1.237733262116091,0
269,4.051577911380406,0.43788221152347084,-1.2274914135336683,0
270,4.072040087496401,0.448070561035081,-1.237733262116091,0
271,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
272,4.0771556315254,0.44297638627927505,-1.2326123378248806,0
273,4.072040087496401,0.448070561035081,-1.2428541864072997,0
274,4.0925022636123956,0.45316473579088523,-1.247975110698512,0
275,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
276,4.066924543467401,0.44297638627927505,-1.2326123378248806,0
277,4.066924543467401,0.448070561035081,-1.237733262116091,0
278,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
279,4.066924543467401,0.448070561035081,-1.2326123378248806,0
280,4.031115735264411,0.43278803676766486,-1.2223704892424596,0
281,4.0771556315254,0.44297638627927505,-1.237733262116091,0
282,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
283,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
284,4.031115735264411,0.43278803676766486,-1.2172495649512491,0
285,4.046462367351406,0.43788221152347084,-1.2223704892424596,0
286,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
287,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
288,4.031115735264411,0.43278803676766486,-1.2172495649512491,0
289,4.0208846472064135,0.43278803676766486,-1.2172495649512491,0
290,4.0362312792934105,0.43278803676766486,-1.2223704892424596,0
291,4.015769103177414,0.43278803676766486,-1.2121286406600387,0
292,4.031115735264411,0.43278803676766486,-1.2172495649512491,0
293,4.015769103177414,0.43278803676766486,-1.2121286406600387,0
294,4.010653559148414,0.42769386201186066,-1.2172495649512491,0
295,4.0208846472064135,0.43278803676766486,-1.2172495649512491,0
